SCHL_ID,SCHOOL_CODE,SCHOOL_NAME,PROVINCE_CODE,PROVINCE_NAME,DISTRICT_CODE,DISTRICT_NAME,LLGV_CODE,LLGV_NAME,SECTOR_CODE
12034,70C90,YARIK ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700309,POGERA RURAL,ELEM
12044,70C92,YAKADAKA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,ELEM
14285,64042,GILNIT PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640102,GLOUCESTER RURAL,PRI
14312,60571,BLAMA PRIMARY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600104,WEST WAPEI RURAL,PRI
14353,51C53,WAPI ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510312,KIWAI RURAL,ELEM
971251,56H66,SOPISE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
972945,56185,KERABI COMMUNITY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,COM
971393,56H19,BIAKI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
18048,56H67,SIRIKI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
13347,56082,PUKATAU COMMUNITY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,PRI
13478,56051,MAROROGO PRIMARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,PRI
13447,56205,GALU PRIMARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,PRI
11785,56C72,TIRIPI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11790,56C62,PAWALE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11791,56C85,YUNGIU ELEMENTRY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11793,56C82,YANGULI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11781,56C71,TIAPILI ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11783,56C38,GALU ELEMENTARY,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11784,56C56,MAROROGO ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
11811,56D91,ERAVE STATION ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560308,ERAVE RURAL,ELEM
17592,56A75,INALERE ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,ELEM
15575,56540,TULIRI COMMUNITY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,PRI
11158,56602,KAGUA SECONDARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,SEC
2542,56A89,MURU ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,ELEM
2534,56A87,ROGOMA ELEMENTARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,ELEM
7720,56139,KAWARE PRIMARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,PRI
7728,56019,IBIA PRIMARY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,PRI
7736,56126,PAWABI COMMUNITY SCHOOL,56,SOUTHERN HIGHLANDS PROVINCE,5603,KAGUA/ERAVE,560309,KAGUA RURAL,PRI
13479,73052,LAKE KOPIAGO PRIMARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730515,LAKE KOPIAGO RURAL,PRI
11051,61A38,BURUI CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610519,BURUI / KUNAI RURAL,ELEM
11172,51B04,BITURI ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510314,ORIOMO-BITURI RURAL,ELEM
6266,67A53,MOAU ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6702,CENTRAL BOUGAINVILLE,670208,ARAWA RURAL,ELEM
14280,55610,MARTYRS MEMORIAL SECONDARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,SEC
14286,52031,ERAMAIPUA PRIMARY SCHOOL,52,GULF PROVINCE,5202,KIKORI,520208,EAST KIKORO RURAL,PRI
13459,55B11,HOHORITA ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,ELEM
13480,57208,SOSOINTENU PRIMARY,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,PRI
8164,57154,HABINA COMMUNITY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570608,LAMARI RURAL,COM
8174,51A14,WONIE ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510314,ORIOMO-BITURI RURAL,ELEM
8176,51A65,DIMISISI ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510313,MOREHEAD RURAL,ELEM
14184,61118,POKORANI JETA PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610208,MERIENBERG,PRI
15291,6.3E+70,NOMANENENG ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6302,FINSCHAFEN,630209,BURUM / KUAT RURAL,ELEM
12488,57B36,ETA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,ELEM
15322,51037,KAMUSIE PRIMARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510102,BAMU RURAL,PRI
15333,51226,ALI PRIMARY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,PRI
15334,51567,SAIWASE COMMUNITY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,PRI
8024,63245,LANAKAPI LUTHERAN PRIMARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630516,LAE URBAN,PRI
14641,64C20,KABAYA (3) ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640206,BIALLA RURAL,ELEM
14645,64C21,NUMONDO ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640211,TALASEA RURAL,ELEM
14820,61D97,WAMBA ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,ELEM
14154,61062,GEKOROBI COMMUNITY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610519,BURUI / KUNAI RURAL,PRI
14679,70C32,SANGURAP 2 ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700410,WABAG URBAN,ELEM
10330,67B92,IPISARO ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670309,BUIN RURAL,ELEM
12722,63D81,MARKHAM FARM ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630311,WAMPAR RURAL,ELEM
8756,70A99,MOKALE ELEMENTARY SCHOOL,70,ENGA PROVINCE,7001,KANDEP,700102,WAGE RURAL,ELEM
8764,70071,WINJA PRIMARY SCHOOL,70,ENGA PROVINCE,7005,WAPENAMANDA,700513,WAPENAMANDA RURAL,PRI
8767,70004,WAPENAMANDA PRIMARY SCHOOL,70,ENGA PROVINCE,7005,WAPENAMANDA,700513,WAPENAMANDA RURAL,PRI
8770,68601,LOKOBOU S.D.A HIGH SCHOOL,68,MANUS PROVINCE,6801,MANUS,680110,POBUMA,PHS
12598,60D15,KUNANAP ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600309,OKSAPMIN RURAL,ELEM
12552,63C51,GAIN ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6308,NAWAE,630825,WAIN- ERAP RURAL,ELEM
7820,7.3E+43,SUWAKA ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730515,LAKE KOPIAGO RURAL,ELEM
9576,73114,AROU PRIMARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730515,LAKE KOPIAGO RURAL,PRI
10709,73102,WANIKEPA COMMUNITY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730515,LAKE KOPIAGO RURAL,COM
7734,73096,PAKA PRIMARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730515,LAKE KOPIAGO RURAL,PRI
13422,73204,FUGWA PRIMARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730516,NORTH KOROBA RURAL,PRI
18469,73F94,KAGOMA ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730516,NORTH KOROBA RURAL,ELEM
17727,73F95,LEPANI ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730516,NORTH KOROBA RURAL,ELEM
17726,73F93,HITANAPI ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730516,NORTH KOROBA RURAL,ELEM
7790,73C92,EREIBA ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730516,NORTH KOROBA RURAL,ELEM
973564,73178,LEVANI COMMUNITY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730516,NORTH KOROBA RURAL,COM
971353,73H36,KILIBO ELEMENTARY SCHOOL,73,HELA,7305,KOROBA/KOPIAGO,730517,SOUTH KOROBA RURAL,ELEM
13541,59066,NANGA EMMANUEL COMMUNITY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,PRI
8432,59B88,RAGLAIMP ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,ELEM
8681,59238,OGELBENG PRIMARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,PRI
8463,59B15,KENTA ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,ELEM
8467,59B01,KUNTIGA ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,ELEM
8484,59C05,MINIMP ELEMENTARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,ELEM
8548,59235,TIKI MEMORIAL PRIMARY SCHOOL,59,WESTERN HIGHLANDS PROVINCE,5903,MT HAGEN,590304,MT HAGEN RURAL,PRI
14220,61499,WARIMBE PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610519,BURUI / KUNAI RURAL,PRI
13034,66C74,TANDIS ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
14168,70021,BIAK COMMUNITY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700412,MARAMUNI RURAL,COM
14174,61105,MAPOSI PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610101,AMBUNTI RURAL,PRI
14182,61097,BAKLO PRIMARY SCHOOL,61,EAST SEPIK PROVINCE,6101,AMBUNTI/DREKIKIR,610102,DREKIKIER,PRI
8741,70076,LUMBILUMBUS PRIMARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,PRI
8743,70439,YANGIL COMMUNITY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,COM
8745,70078,KOMBOLOS COMMUNITY SCHOOL,70,ENGA PROVINCE,7001,KANDEP,700101,KANDEP RURAL,COM
6518,53D31,SIVIGORO ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5304,RIGO,530411,RIGO CENTRAL RURAL,ELEM
9136,70A16,PYARI ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,ELEM
9137,70A21,TAUKEP ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700306,LAGAIP RURAL,ELEM
9631,60699,ANGUGANAK (PUANG) VOCATIONAL CENTRE,60,SANDAUN PROVINCE,6002,NUKU,600207,YANGKOK RURAL,VOC
9950,62238,BUNABUN PRIMARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620514,SUMGILBAR RURAL,PRI
9955,70602,ANDITALE HIGH SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700203,AMBUM RURAL,PHS
9046,55B37,BEAMA ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550101,ORO BAY RURAL,ELEM
13030,51046,SAMAKI COMMUNITY SCHOOL,51,WESTERN PROVINCE,5101,MIDDLE FLY,510103,GOGODALA RURAL,PRI
12491,63D68,LAE SDA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630516,LAE URBAN,ELEM
7832,66A62,BAUE ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660102,LOVONGAI RURAL,ELEM
7836,66A76,KUNAGOGO ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660206,CENTRAL NIU AILAN,ELEM
7837,66B53,LAIRIP ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6601,KAVIENG,660102,LOVONGAI RURAL,ELEM
7844,66C62,LONDOLOVIT ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660209,NIMAMAR RURAL,ELEM
12361,57D13,UNANTU ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
12377,POMASI,POMASI ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5704,KAINANTU,570405,KAINANTU RURAL,ELEM
10508,67B18,TUGIU ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670309,BUIN RURAL,ELEM
10524,71B76,SMIIDEN ELEMENTRY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
972349,63I20,LEKLU ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630103,WATUT RURAL,ELEM
971127,62D95,WAWAPI ELEMENTARY SCHOOL,62,MADANG PROVINCE,6203,MIDDLE RAMU,620307,ARABAKA RURAL,ELEM
12731,6.3E+28,GERUP ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
12768,63D93,KAREKO ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,ELEM
10396,71206,KAVIANANGA PRIMARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,PRI
10397,71412,DOME PRIMARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,PRI
11693,71B88,TESTABI ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
15344,52369,LAHOPOSA PRIMARY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520101,CENTRAL KEREMA RURAL,PRI
11651,71B41,DOME CAMP ELEMENTARY,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
11660,71A86,WOGAM ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710208,NINGERUM RURAL,ELEM
13589,64C51,TAMBA 2 ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640210,MOSA RURAL,ELEM
13923,71019,TENGKIM COMMUNITY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710208,NINGERUM RURAL,COM
12608,60D17,DRAPTEVIP ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6003,TELEFOMIN,600310,TELEFOMIN RURAL,ELEM
12612,57D01,SIKEREHI ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
12614,57D02,NAYUFA ELEMENTARYN SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5708,UNGGAI/BENNA,570811,UNGGAI/BENNA RURAL,ELEM
5986,67B50,DUISEI ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670310,SIWAI RURAL,ELEM
9431,54166,KARAGAUTU COMMUNITY SCHOOL,54,MILNE BAY PROVINCE,5401,ALOTAU,540103,WERAURA RURAL,PRI
9427,53C63,HIKINUMU ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530309,KOIARI RURAL,ELEM
6022,67B93,LABALAM ELEMENTARY SCHOOL,67,AUTONOMOUS REGION OF BOUGANVILLE,6703,SOUTH BOUGAINVILLE,670311,BANA RURAL,ELEM
12382,61A37,KREER COMPOUND ELEMENTARY,61,EAST SEPIK PROVINCE,6104,WEWAK,610418,WEWAK URBAN,ELEM
12494,61A63,PASSAM CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6104,WEWAK,610417,WEWAK RURAL,ELEM
12815,62B84,YELSO ELEMENTARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,ELEM
10070,70A58,AIOKOS ELEMENTARY SCHOOL,70,ENGA PROVINCE,7002,KOMPIAM,700204,KOMPIAM RURAL,ELEM
14700,70C91,POGERA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7003,LAGAIP/PORGERA,700309,POGERA RURAL,ELEM
13319,57067,EVAKI PRIMARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5707,OKAPA,570710,OKAPA RURAL,PRI
9125,70A46,KOPEN ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700411,WABAG RURAL,ELEM
6915,66B43,BAFAF ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
6918,66B44,TAUKOMANG ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
6920,66B46,TAUBIE ELEMMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
10384,71427,AIAMBAK PRIMARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,PRI
10385,71431,MANDA COMMUNITY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,COM
16388,55A97,MAUJETA ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550205,KOKODA RURAL,ELEM
17227,57C55,DAULO TOP ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5701,DAULO,570101,ASARO/WATABUNG,ELEM
15379,60063,KINGLABU COMMUNITY SCHOOL,60,SANDAUN PROVINCE,6001,AITAPE/LUMI,600103,WEST AITAPE RURAL,COM
11492,53D22,MORE ELEMENTARY SCHOOL,53,CENTRAL PROVINCE,5301,ABAU,530103,CLOUDY BAY RURAL,ELEM
4324,58414,KUP PRIMARY SCHOOL,58,SIMBU PROVINCE,5804,KEROWAGI,580412,KUP RURAL,PRI
10893,69A09,EVEDAHANA ELEMENTARY SCHOOL,69,NATIONAL CAPITAL DISTRICT,6901,NATIONAL CAPITAL DISTRICT,690101,MORESBY NORTH  EAST,ELEM
8015,63093,ARAMOT PRIMARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630927,SIASSI RURAL,PRI
8046,63082,PEWAURA PRIMARY SCHOOL,63,MOROBE PROVINCE,6301,BULOLO,630102,WARIA RURAL,PRI
8062,55003,AWALA PRIMARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550206,HIGATURU RURAL,PRI
8065,55A70,AGOTAME ELEMENTARY SCHOOL,55,NORTHERN PROVINCE,5502,SOHE,550208,KIRA RURAL,ELEM
9492,52032,LEPOKELA COMMUNITY SCHOOL,52,GULF PROVINCE,5201,KEREMA,520101,CENTRAL KEREMA RURAL,COM
9131,70A47,WAKUMALE ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700411,WABAG RURAL,ELEM
18171,60F35,AMTO ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600414,GREEN RIVER RURAL,ELEM
6110,57620,ASAROKA LUTHERAN SECONDARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,SEC
6113,57607,KABIUFA ADVENTIST SECONDARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,SEC
6120,57600,GOROKA SECONDARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570203,GOROKA URBAN,SEC
17080,58D31,VULE ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5801,CHUAVE,580103,SIANE RURAL,ELEM
15599,62F75,WADAGINAM ELEMENTARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620101,ALMAMI RURAL,ELEM
15623,62G70,DAGAWAN ELEMENTARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620514,SUMGILBAR RURAL,ELEM
15661,70206,WANEPAKAMA COMMUNITY SCHOOL,70,ENGA PROVINCE,7005,WAPENAMANDA,700513,WAPENAMANDA RURAL,COM
972228,65D30,BARO ELEMENTARY SCHOOL,65,EAST NEW BRITAIN PROVINCE,6503,POMIO,650310,CENRTAL/ INLAND POMIO RURAL,ELEM
972230,63324,EZANGO PRIMARY SCHOOL,63,MOROBE PROVINCE,6309,TEWAI / SIASSI,630926,SIALUM RURAL,PRI
972263,60D77,BIFAN ELEMENTARY SCHOOL,60,SANDAUN PROVINCE,6004,VANIMO/GREEN RIVER,600412,AMANAB  RURAL,ELEM
972265,57D74,AIDNORA ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5706,OBURA/WONENARA,570610,GADSUP-TAIRORA RURAL,ELEM
972286,63G31,ABONG 1 ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6305,LAE,630515,AHI RURAL,ELEM
973666,63L04,TAGA ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630309,MOROBE RURAL,ELEM
973009,62495,MALMAL PRIMARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,PRI
973013,6.1E+16,KAMBOT CENTRAL ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6102,ANGORAM,610207,KERAM RURAL,ELEM
973014,6.1E+13,JAPARAKA ELEMENTARTY SCHOOL,61,EAST SEPIK PROVINCE,6106,YANGORU SAUSSIA,610625,SAUSSO RURAL,ELEM
971931,62B73,BUDIP ELEMENTARY SCHOOL,62,MADANG PROVINCE,6202,MADANG,620204,AMBENOB RURAL,ELEM
971952,61D71,LHIMANGUA ELEMENTARY SCHOOL,61,EAST SEPIK PROVINCE,6105,WOSERA GAWI,610519,BURUI / KUNAI RURAL,ELEM
971973,64D30,WALINDI ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6402,TALASEA,640211,TALASEA RURAL,ELEM
971974,64D35,AIMAGA ELEMENTARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640102,GLOUCESTER RURAL,ELEM
971984,62087,AION OPRAR BOARDER PRIMARY SCHOOL,62,MADANG PROVINCE,6201,BOGIA,620103,YAWAR RURAL,PRI
972181,71B92,KWOBI ELEMENTARY SCHOOL,71,KIUNGA LAKE MURRAY,7102,NORTH FLY,710206,KIUNGA RURAL,ELEM
15847,64045,AMUIA PRIMARY SCHOOL,64,WEST NEW BRITAIN PROVINCE,6401,KANDRIAN/GLOUCESTER,640104,KANDRIAN INLAND RURAL,PRI
15863,53487, IMOUNGA COMMUNITY SCHOOL,53,CENTRAL PROVINCE,5303,KAIRUKU/HIRI,530310,MEKEO KUNI RURAL,COM
14719,51C01,TOKWA ELEMENTARY SCHOOL,51,WESTERN PROVINCE,5103,SOUTH FLY,510313,MOREHEAD RURAL,ELEM
971495,57D42,HUMAMU ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5705,LUFA,570507,LUFA RURAL,ELEM
971496,57D53,SHIAVE ELEMENTARY SCHOOL,57,EASTERN HIGHLANDS PROVINCE,5702,GOROKA,570202,GOROKA RURAL,ELEM
10456,63556,IWAL PRIMARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630310,SALAMAUA RURAL,PRI
3782,62C20,KULILI ELEMENTARY SCHOOL,62,MADANG PROVINCE,6205,SUMKAR,620513,KARKAR RURAL,ELEM
3788,58C21,HOLU ELEMENTARY SCHOOL,58,SIMBU PROVINCE,5803,KARIMUI/NOMANE,580308,NOMANE RURAL,ELEM
9022,55194,UMBUMARA COMMUNITY SCHOOL,55,NORTHERN PROVINCE,5501,IJIVITARI,550103,AFORE RURAL,PRI
6781,66A37,PUNAM ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660205,NAMATANAI RURAL,ELEM
6785,66A41,SASA ELEMENTARY SCHOOL,66,NEW IRELAND PROVINCE,6602,NAMATANAI,660208,TANIR RURAL,ELEM
11406,58604,MT WILHELM HIGH SCHOOL,58,SIMBU PROVINCE,5805,KUNDIAWA/GEMBOGL,580514,MITNANDE RURAL,SEC
10421,63C90,LABU BUTU ELEMENTARY SCHOOL,63,MOROBE PROVINCE,6303,HUON,630311,WAMPAR RURAL,ELEM
8787,70B13,SAUWI ELEMENTARY SCHOOL,70,ENGA PROVINCE,7001,KANDEP,700101,KANDEP RURAL,ELEM
8789,70C08,ITAIMANDA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7004,WABAG,700411,WABAG RURAL,ELEM
8799,70A36,KOMBA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7001,KANDEP,700101,KANDEP RURAL,ELEM
8804,70B17,WASA ELEMENTARY SCHOOL,70,ENGA PROVINCE,7001,KANDEP,700101,KANDEP RURAL,ELEM
